,File.accession,File.format,Output.type,Experiment.accession,Assay,Biosample.term.id,Biosample.term.name,Biosample.type,Biosample.organism,Biosample.treatments,Biosample.treatments.amount,Biosample.treatments.duration,Experiment.target,Library.made.from,Library.depleted.in,Library.extraction.method,Library.lysis.method,Library.crosslinking.method,Library.strand.specific,Experiment.date.released,Project,RBNS.protein.concentration,Library.fragmentation.method,Library.size.range,Biological.replicate.s.,Technical.replicate,Read.length,Mapped.read.length,Run.type,Paired.end,Paired.with,Derived.from,Size,Lab,md5sum,dbxrefs,File.download.URL,Assembly,Platform,Controlled.by,File.Status,Audit.WARNING,Audit.INTERNAL_ACTION,Audit.NOT_COMPLIANT,Audit.ERROR
3151,ENCFF157POM,bed bedMethyl,methylation state at CpG,ENCSR987GWQ,whole-genome shotgun bisulfite sequencing,UBERON:0001159,sigmoid colon,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF194SXB, ENCFF246HVP, ENCFF705LNO",735717264,ENCODE Processing Pipeline,3e03a86f470c2d2879d95118fb2bea3c,,https://www.encodeproject.org/files/ENCFF157POM/@@download/ENCFF157POM.bed.gz,GRCh38,,NA,released,,,,
3342,ENCFF940XWW,bed bedMethyl,methylation state at CpG,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF905UKH",672041812,ENCODE Processing Pipeline,b7a73e04e16b3d59ae263aebb5335f0c,,https://www.encodeproject.org/files/ENCFF940XWW/@@download/ENCFF940XWW.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3349,ENCFF179VKR,bed bedMethyl,methylation state at CpG,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF797HWQ",662123833,ENCODE Processing Pipeline,4fcf960ee12f21119cce9ff670c0fced,,https://www.encodeproject.org/files/ENCFF179VKR/@@download/ENCFF179VKR.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3088,ENCFF774GXJ,bed bedMethyl,methylation state at CpG,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF731UMA",665655607,ENCODE Processing Pipeline,4607f06a018e7c1bf9b031e1dd0eac82,,https://www.encodeproject.org/files/ENCFF774GXJ/@@download/ENCFF774GXJ.bed.gz,GRCh38,,NA,released,,,,
3091,ENCFF837SXM,bed bedMethyl,methylation state at CpG,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF508VQJ",696312023,ENCODE Processing Pipeline,bf446ddbb54e011f197b9d9632d445df,,https://www.encodeproject.org/files/ENCFF837SXM/@@download/ENCFF837SXM.bed.gz,GRCh38,,NA,released,,,,
55,ENCFF001TKS,bed bedMethyl,methylation state at CpG,ENCSR000DEG,RRBS,UBERON:0001134,skeletal muscle tissue,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWH,16939331,"Richard Myers, HAIB",09818a32fc9ad1c43f39d1209c30ec16,,https://www.encodeproject.org/files/ENCFF001TKS/@@download/ENCFF001TKS.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
56,ENCFF001TKT,bed bedMethyl,methylation state at CpG,ENCSR000DEG,RRBS,UBERON:0001134,skeletal muscle tissue,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,2,1,NA,NA,,,,ENCFF000LWK,20790291,"Richard Myers, HAIB",3f7982583d2a50b0809fabf605563438,,https://www.encodeproject.org/files/ENCFF001TKT/@@download/ENCFF001TKT.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
1522,ENCFF001TKQ,bed bedMethyl,methylation state at CpG,ENCSR000DEH,RRBS,UBERON:0001134,skeletal muscle tissue,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWD,15921554,"Richard Myers, HAIB",e34d750576ccfbe870fed63573480226,,https://www.encodeproject.org/files/ENCFF001TKQ/@@download/ENCFF001TKQ.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
1523,ENCFF001TKR,bed bedMethyl,methylation state at CpG,ENCSR000DEH,RRBS,UBERON:0001134,skeletal muscle tissue,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,2,1,NA,NA,,,,ENCFF000LWL,20747530,"Richard Myers, HAIB",4eeb52784a5a5fa1958dc1945ce95619,,https://www.encodeproject.org/files/ENCFF001TKR/@@download/ENCFF001TKR.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
606,ENCFF241AQC,bed bedMethyl,methylation state at CpG,ENCSR265ZHH,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF520PHX, ENCFF848HWO, ENCFF995SGT",733852691,ENCODE Processing Pipeline,ec0817c781e09e80ab17602c5bdd49b9,,https://www.encodeproject.org/files/ENCFF241AQC/@@download/ENCFF241AQC.bed.gz,GRCh38,,NA,released,,,,
713,ENCFF521DHD,bed bedMethyl,methylation state at CpG,ENCSR522UKJ,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF663LSZ",616061802,ENCODE Processing Pipeline,5c4485f031a7685bc24e601a752f0120,,https://www.encodeproject.org/files/ENCFF521DHD/@@download/ENCFF521DHD.bed.gz,GRCh38,,NA,released,,,,
789,ENCFF122LEF,bed bedMethyl,methylation state at CpG,ENCSR113KSF,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF109IEE, ENCFF231KBM, ENCFF246HVP",649925601,ENCODE Processing Pipeline,5f76483b8b37725c45f0d4caf4675a76,,https://www.encodeproject.org/files/ENCFF122LEF/@@download/ENCFF122LEF.bed.gz,GRCh38,,NA,released,,,,
2195,ENCFF266NGW,bed bedMethyl,methylation state at CpG,ENCSR357BWB,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF675AAS, ENCFF969EWC",646656686,ENCODE Processing Pipeline,c899e2459af9d1b7ba1e8d6e07a4db77,,https://www.encodeproject.org/files/ENCFF266NGW/@@download/ENCFF266NGW.bed.gz,GRCh38,,NA,released,,,,
2327,ENCFF588IUK,bed bedMethyl,methylation state at CpG,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF831EBH",672247750,ENCODE Processing Pipeline,79c2780bd404227d4634d05d739d023e,,https://www.encodeproject.org/files/ENCFF588IUK/@@download/ENCFF588IUK.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2330,ENCFF315ZJB,bed bedMethyl,methylation state at CpG,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF806IBJ",672139494,ENCODE Processing Pipeline,132d73c14a0a063906ac99bbdaa132e7,,https://www.encodeproject.org/files/ENCFF315ZJB/@@download/ENCFF315ZJB.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2752,ENCFF672QKY,bed bedMethyl,methylation state at CpG,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF509USY",681028886,ENCODE Processing Pipeline,8ac208d8745eb66fd8147760af6b3c06,,https://www.encodeproject.org/files/ENCFF672QKY/@@download/ENCFF672QKY.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2762,ENCFF297CJG,bed bedMethyl,methylation state at CpG,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF711WDD",672353327,ENCODE Processing Pipeline,7e81726c9902aae23b3a4616f3b288d7,,https://www.encodeproject.org/files/ENCFF297CJG/@@download/ENCFF297CJG.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1171,ENCFF164EAU,bed bedMethyl,methylation state at CpG,ENCSR458MAV,whole-genome shotgun bisulfite sequencing,UBERON:0002240,spinal cord,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF031ZCF, ENCFF161MAN",675432193,ENCODE Processing Pipeline,89b8a246f0f6326afd771c1a152415cc,,https://www.encodeproject.org/files/ENCFF164EAU/@@download/ENCFF164EAU.bed.gz,GRCh38,,NA,released,,,,
11,ENCFF526PFA,bed bedMethyl,methylation state at CpG,ENCSR652ELW,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF129CBM, ENCFF246HVP, ENCFF722OJB",731972903,ENCODE Processing Pipeline,d33a45584a74cf9067ab4fbe6704d611,,https://www.encodeproject.org/files/ENCFF526PFA/@@download/ENCFF526PFA.bed.gz,GRCh38,,NA,released,,,,
801,ENCFF730NQT,bed bedMethyl,methylation state at CpG,ENCSR862LLM,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF035IUM, ENCFF246HVP, ENCFF342EMY",663517254,ENCODE Processing Pipeline,26ea0244caa5617f3345e1b95258418c,,https://www.encodeproject.org/files/ENCFF730NQT/@@download/ENCFF730NQT.bed.gz,GRCh38,,NA,released,,,,
1589,ENCFF200MJQ,bed bedMethyl,methylation state at CpG,ENCSR317JGM,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF076KAT, ENCFF246HVP, ENCFF548BFU",652870215,ENCODE Processing Pipeline,e1969a9ffaf11de015c727c1bd0e33b3,,https://www.encodeproject.org/files/ENCFF200MJQ/@@download/ENCFF200MJQ.bed.gz,GRCh38,,NA,released,,,,
2137,ENCFF550FZT,bed bedMethyl,methylation state at CpG,ENCSR750CPN,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/22/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF341KHF",688273627,ENCODE Processing Pipeline,1b978284f6ee9e7cfe1843cd7ca1fcd7,,https://www.encodeproject.org/files/ENCFF550FZT/@@download/ENCFF550FZT.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2517,ENCFF333OHK,bed bedMethyl,methylation state at CpG,ENCSR757JTX,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF149ICT, ENCFF161MAN",678390529,ENCODE Processing Pipeline,22f7aff8ce1f401fe3cb657206f0df76,,https://www.encodeproject.org/files/ENCFF333OHK/@@download/ENCFF333OHK.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
543,ENCFF435SPL,bed bedMethyl,methylation state at CpG,ENCSR577RUU,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF297RGZ, ENCFF639KSF",663904217,ENCODE Processing Pipeline,7bfbefa6775267c4d5e78240e3cce86d,,https://www.encodeproject.org/files/ENCFF435SPL/@@download/ENCFF435SPL.bed.gz,GRCh38,,NA,released,,,,
1215,ENCFF497YOO,bed bedMethyl,methylation state at CpG,ENCSR999RWT,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF553DNR, ENCFF661GJC, ENCFF737XVC",709076242,ENCODE Processing Pipeline,43c1e4e128fb1dde635ca96452e9feb9,,https://www.encodeproject.org/files/ENCFF497YOO/@@download/ENCFF497YOO.bed.gz,GRCh38,,NA,released,,,,
1854,ENCFF534RNT,bed bedMethyl,methylation state at CpG,ENCSR848CUY,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF146FBV, ENCFF246HVP, ENCFF689NEU",659322648,ENCODE Processing Pipeline,c0f7b144b84ca845285a4927099f1b1b,,https://www.encodeproject.org/files/ENCFF534RNT/@@download/ENCFF534RNT.bed.gz,GRCh38,,NA,released,,,,
1912,ENCFF811QOG,bed bedMethyl,methylation state at CpG,ENCSR598OBF,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/22/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF422NYP",685147881,ENCODE Processing Pipeline,4ecd5d29f1f01bc1bc129c775f38df7d,,https://www.encodeproject.org/files/ENCFF811QOG/@@download/ENCFF811QOG.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2526,ENCFF844EFX,bed bedMethyl,methylation state at CpG,ENCSR267SNS,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF786GJA",686198683,ENCODE Processing Pipeline,286f14fbbba61f5db10ca04304d4f7db,,https://www.encodeproject.org/files/ENCFF844EFX/@@download/ENCFF844EFX.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2585,ENCFF489CEV,bed bedMethyl,methylation state at CpG,ENCSR129YRJ,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF969XDH",685734577,ENCODE Processing Pipeline,44b203cfa0a47fd64bcd1673038f640e,,https://www.encodeproject.org/files/ENCFF489CEV/@@download/ENCFF489CEV.bed.gz,GRCh38,,NA,released,,,,
3115,ENCFF001TKW,bed bedMethyl,methylation state at CpG,ENCSR000DEE,RRBS,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWS,15761546,"Richard Myers, HAIB",297d91a4b7e28aa33f0a5a254b44a36d,,https://www.encodeproject.org/files/ENCFF001TKW/@@download/ENCFF001TKW.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
3116,ENCFF001TKX,bed bedMethyl,methylation state at CpG,ENCSR000DEE,RRBS,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,2,1,NA,NA,,,,ENCFF000LWW,20318054,"Richard Myers, HAIB",32c7ff5bd463f214851e061a9aa07696,,https://www.encodeproject.org/files/ENCFF001TKX/@@download/ENCFF001TKX.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
1765,ENCFF355UVU,bed bedMethyl,methylation state at CpG,ENCSR663MXB,whole-genome shotgun bisulfite sequencing,CL:0000084,T-cell,primary cell,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF845DYE",682117523,ENCODE Processing Pipeline,5134b83d7403e30f257baa174f6e8d85,,https://www.encodeproject.org/files/ENCFF355UVU/@@download/ENCFF355UVU.bed.gz,GRCh38,,NA,released,,,,
891,ENCFF001TKY,bed bedMethyl,methylation state at CpG,ENCSR000DED,RRBS,UBERON:0000473,testis,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWT,14792353,"Richard Myers, HAIB",bac1b941af314ac232d018e72b250dcb,,https://www.encodeproject.org/files/ENCFF001TKY/@@download/ENCFF001TKY.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
892,ENCFF001TKZ,bed bedMethyl,methylation state at CpG,ENCSR000DED,RRBS,UBERON:0000473,testis,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,2,1,NA,NA,,,,ENCFF000LWY,17989101,"Richard Myers, HAIB",34b364c27f80ee480cf76db60bca2089,,https://www.encodeproject.org/files/ENCFF001TKZ/@@download/ENCFF001TKZ.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
2061,ENCFF638QVP,bed bedMethyl,methylation state at CpG,ENCSR806NNG,whole-genome shotgun bisulfite sequencing,UBERON:0000473,testis,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF347YMS",692606437,ENCODE Processing Pipeline,e5a4c879dc1bc09b3f3fe30bbae15d5a,,https://www.encodeproject.org/files/ENCFF638QVP/@@download/ENCFF638QVP.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2501,ENCFF715DMX,bed bedMethyl,methylation state at CpG,ENCSR011HZJ,whole-genome shotgun bisulfite sequencing,UBERON:0000473,testis,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF021VWF, ENCFF161MAN",639650311,ENCODE Processing Pipeline,d40467587cc280c00445f1af1925c3af,,https://www.encodeproject.org/files/ENCFF715DMX/@@download/ENCFF715DMX.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1391,ENCFF392XPZ,bed bedMethyl,methylation state at CpG,ENCSR724NZL,whole-genome shotgun bisulfite sequencing,UBERON:0002370,thymus,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF545OQL",639152431,ENCODE Processing Pipeline,2bb246df8fd938a813567f50cc565a15,,https://www.encodeproject.org/files/ENCFF392XPZ/@@download/ENCFF392XPZ.bed.gz,GRCh38,,NA,released,,,,
2168,ENCFF168HTX,bed bedMethyl,methylation state at CpG,ENCSR914REH,whole-genome shotgun bisulfite sequencing,UBERON:0002370,thymus,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF296OAY, ENCFF674DYK",693624498,ENCODE Processing Pipeline,f69a02dca2f4a60208696655926ecc4d,,https://www.encodeproject.org/files/ENCFF168HTX/@@download/ENCFF168HTX.bed.gz,GRCh38,,NA,released,,,,
3050,ENCFF223LJW,bed bedMethyl,methylation state at CpG,ENCSR403DTW,whole-genome shotgun bisulfite sequencing,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF360RJH",672601274,ENCODE Processing Pipeline,d68ffe43295529204bd25a922115c26c,,https://www.encodeproject.org/files/ENCFF223LJW/@@download/ENCFF223LJW.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3283,ENCFF497IYX,bed bedMethyl,methylation state at CpG,ENCSR601MHU,whole-genome shotgun bisulfite sequencing,UBERON:0002046,thyroid gland,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF975CHZ",674810141,ENCODE Processing Pipeline,733ae9cf53ea6eeb401cde23223f2ec4,,https://www.encodeproject.org/files/ENCFF497IYX/@@download/ENCFF497IYX.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
438,ENCFF843SYR,bed bedMethyl,methylation state at CpG,ENCSR752OCM,whole-genome shotgun bisulfite sequencing,UBERON:0001323,tibial nerve,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF107WIQ, ENCFF161MAN",691993425,ENCODE Processing Pipeline,b52973406fcd82f941af1220365691ef,,https://www.encodeproject.org/files/ENCFF843SYR/@@download/ENCFF843SYR.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2402,ENCFF256WDR,bed bedMethyl,methylation state at CpG,ENCSR551AYL,whole-genome shotgun bisulfite sequencing,CL:0000351,trophoblast cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF087DRH, ENCFF246HVP, ENCFF314DLK, ENCFF699YEO",529754270,ENCODE Processing Pipeline,ff95256f1cab4f8edeb106f7293cbaa3,,https://www.encodeproject.org/files/ENCFF256WDR/@@download/ENCFF256WDR.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
2425,ENCFF171ZRJ,bed bedMethyl,methylation state at CpG,ENCSR551AYL,whole-genome shotgun bisulfite sequencing,CL:0000351,trophoblast cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF082VXQ, ENCFF183TYS, ENCFF240WPQ, ENCFF246HVP",533378012,ENCODE Processing Pipeline,6e0be410782c32813b878a106607170b,,https://www.encodeproject.org/files/ENCFF171ZRJ/@@download/ENCFF171ZRJ.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
3021,ENCFF842MHJ,bed bedMethyl,methylation state at CpG,ENCSR224CTR,whole-genome shotgun bisulfite sequencing,UBERON:0008952,upper lobe of left lung,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF256KGO",671508093,ENCODE Processing Pipeline,e744b6f4f3b9d6fa9fcb14e880897e23,,https://www.encodeproject.org/files/ENCFF842MHJ/@@download/ENCFF842MHJ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3171,ENCFF733EFJ,bed bedMethyl,methylation state at CpG,ENCSR674VXR,whole-genome shotgun bisulfite sequencing,UBERON:0008952,upper lobe of left lung,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF071PJF, ENCFF161MAN",675759526,ENCODE Processing Pipeline,0f28eabb30b1561f5dbf4197b3a7b7f2,,https://www.encodeproject.org/files/ENCFF733EFJ/@@download/ENCFF733EFJ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2653,ENCFF001TLA,bed bedMethyl,methylation state at CpG,ENCSR000DEC,RRBS,UBERON:0000995,uterus,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWX,17961723,"Richard Myers, HAIB",cafb5f95ea0e2154272122f773cd8b09,,https://www.encodeproject.org/files/ENCFF001TLA/@@download/ENCFF001TLA.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
2654,ENCFF001TLB,bed bedMethyl,methylation state at CpG,ENCSR000DEC,RRBS,UBERON:0000995,uterus,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,2,1,NA,NA,,,,ENCFF000LXB,17908797,"Richard Myers, HAIB",9fbe24dd956da500d7533ab96545798f,,https://www.encodeproject.org/files/ENCFF001TLB/@@download/ENCFF001TLB.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
885,ENCFF001TKU,bed bedMethyl,methylation state at CpG,ENCSR000DEF,RRBS,UBERON:0000014,zone of skin,tissue,Homo sapiens,,,,NA,DNA,NA,see document,see document,NA,FALSE,9/30/11,ENCODE,NA,NA,NA,1,1,NA,NA,,,,ENCFF000LWO,16463307,"Richard Myers, HAIB",f4c3b0117260b2cbc9826f79a338a870,,https://www.encodeproject.org/files/ENCFF001TKU/@@download/ENCFF001TKU.bed.gz,hg19,,NA,released,,biological replicates with identical biosample,,
